creation_date,pandas,matplotlib,numpy,seaborn,geopandas,geoviews,altair,yellowbrick,vega,holoviews,hvplot,bokeh
2015-06-03,37,15,22,1,0,0,0,0,0,0,0,0
2015-06-04,39,22,26,1,0,0,0,0,0,0,0,1
2015-06-05,22,17,27,1,0,0,0,0,0,0,0,0
2015-06-06,15,10,14,0,0,0,0,0,0,0,0,0
2015-06-07,7,6,17,0,1,0,0,0,0,0,0,1
2015-06-08,19,8,20,0,0,0,0,0,0,0,0,1
2015-06-09,25,15,36,1,1,0,0,0,0,0,0,1
2015-06-10,35,20,23,0,0,0,0,0,0,0,0,0
2015-06-11,31,14,22,1,0,0,0,0,0,0,0,1
2015-06-12,36,15,17,0,0,0,0,0,0,0,0,1
2015-06-13,9,6,10,1,0,0,0,0,0,0,0,0
2015-06-14,16,10,18,0,0,0,0,0,0,0,0,0
2015-06-15,21,14,16,1,0,0,0,0,0,0,0,0
2015-06-16,33,15,20,0,0,0,0,0,0,0,0,0
2015-06-17,30,19,16,0,0,0,0,0,0,0,0,3
2015-06-18,39,12,19,2,0,0,0,0,0,0,0,1
2015-06-19,27,10,13,2,0,0,0,0,0,0,0,1
2015-06-20,18,5,12,0,0,0,0,0,0,0,0,0
2015-06-21,15,13,10,0,0,0,0,0,0,0,0,0
2015-06-22,34,9,20,2,0,0,0,0,0,0,0,0
2015-06-23,26,17,20,0,0,0,0,0,0,0,0,1
2015-06-24,37,8,31,0,1,0,0,0,0,0,0,1
2015-06-25,32,13,32,2,0,0,0,0,0,0,0,0
2015-06-26,28,13,22,4,0,0,0,0,0,0,0,0
2015-06-27,11,6,9,4,0,0,0,0,0,0,0,0
2015-06-28,9,8,11,1,0,0,0,0,0,0,0,0
2015-06-29,20,9,24,1,0,0,0,0,0,0,0,0
2015-06-30,28,22,24,1,0,0,0,0,0,0,0,2
2015-07-01,39,19,29,6,0,0,0,0,0,0,0,1
2015-07-02,22,15,16,1,0,0,0,0,0,0,0,0
2015-07-03,18,7,14,1,0,0,0,0,0,0,0,0
2015-07-04,7,10,4,0,0,0,0,0,0,0,0,0
2015-07-05,13,5,9,0,0,0,0,0,0,0,0,1
2015-07-06,35,22,21,3,0,0,0,0,0,0,0,1
2015-07-07,29,20,30,2,0,0,0,0,0,0,0,4
2015-07-08,47,30,40,4,1,0,0,0,0,0,0,1
2015-07-09,39,18,31,1,0,0,0,0,0,0,0,1
2015-07-10,38,21,15,0,0,0,0,0,0,0,0,1
2015-07-11,12,5,8,0,0,0,0,0,0,0,0,0
2015-07-12,10,8,12,0,0,0,0,0,0,0,0,2
2015-07-13,30,16,20,2,0,0,0,0,2,0,0,2
2015-07-14,30,20,32,4,0,0,0,0,0,0,0,3
2015-07-15,42,14,23,1,0,0,0,0,0,0,0,1
2015-07-16,24,23,24,2,0,0,0,0,0,0,0,0
2015-07-17,29,21,23,2,0,0,0,0,0,0,0,1
2015-07-18,24,15,12,2,0,0,0,0,0,0,0,3
2015-07-19,7,11,11,1,0,0,0,0,0,0,0,0
2015-07-20,28,13,17,1,0,0,0,0,0,0,0,2
2015-07-21,42,20,31,1,0,0,0,0,0,0,0,1
2015-07-22,31,26,29,2,0,0,0,0,0,0,0,5
2015-07-23,37,13,25,2,0,0,0,0,0,0,0,1
2015-07-24,36,22,23,0,0,0,0,0,0,0,0,2
2015-07-25,6,4,10,1,0,0,0,0,0,0,0,0
2015-07-26,11,9,13,2,0,0,0,0,0,0,0,0
2015-07-27,30,22,16,0,0,0,0,0,0,0,0,1
2015-07-28,28,20,37,3,0,0,0,0,1,0,0,1
2015-07-29,53,26,27,2,0,0,0,0,0,0,0,1
2015-07-30,26,27,29,2,0,0,0,0,0,0,0,1
2015-07-31,38,13,20,2,1,0,0,0,0,0,0,0
2015-08-01,20,11,15,2,0,0,0,0,0,0,0,0
2015-08-02,19,9,12,0,0,0,0,0,0,0,0,0
2015-08-03,32,10,27,0,0,0,0,0,0,0,0,0
2015-08-04,37,24,32,1,0,0,0,0,0,0,0,0
2015-08-05,36,19,18,0,0,0,0,0,0,0,0,3
2015-08-06,29,12,21,4,0,0,0,0,0,0,0,0
2015-08-07,32,12,20,1,0,0,0,0,0,0,0,0
2015-08-08,15,5,12,1,0,0,0,0,0,0,0,0
2015-08-09,12,7,6,0,0,0,0,0,0,0,0,0
2015-08-10,31,13,18,0,0,0,0,0,0,0,0,1
2015-08-11,20,18,15,0,0,0,0,0,0,0,0,1
2015-08-12,33,11,25,1,0,0,0,0,0,0,0,0
2015-08-13,37,22,22,0,0,0,0,0,0,0,0,1
2015-08-14,30,28,14,2,0,0,0,0,0,0,0,2
2015-08-15,12,4,12,0,0,0,0,0,0,0,0,0
2015-08-16,12,12,16,0,0,0,0,0,0,0,0,0
2015-08-17,28,8,15,1,0,0,0,0,0,0,0,0
2015-08-18,19,10,21,0,0,0,0,0,0,0,0,1
2015-08-19,25,9,16,0,0,0,0,0,0,0,0,0
2015-08-20,34,11,23,1,0,0,0,0,0,0,0,0
2015-08-21,25,12,19,1,0,0,0,0,0,0,0,1
2015-08-22,10,6,16,1,0,0,0,0,0,0,0,1
2015-08-23,8,7,8,0,0,0,0,0,0,0,0,0
2015-08-24,23,14,19,0,0,0,0,0,0,0,0,1
2015-08-25,31,10,23,0,0,0,0,0,0,0,0,1
2015-08-26,32,15,25,1,0,0,0,0,0,0,0,0
2015-08-27,34,13,33,2,0,0,0,0,0,0,0,1
2015-08-28,27,18,18,3,0,0,0,0,0,0,0,2
2015-08-29,10,6,10,1,0,0,0,0,0,0,0,0
2015-08-30,13,10,10,1,0,0,0,0,0,0,0,0
2015-08-31,30,11,19,1,0,0,0,0,0,1,0,3
2015-09-01,33,19,15,0,0,0,0,0,0,0,0,1
2015-09-02,44,17,17,1,0,0,0,0,0,0,0,2
2015-09-03,39,8,18,1,0,0,0,0,0,0,0,2
2015-09-04,31,10,23,2,0,0,0,0,0,0,0,2
2015-09-05,15,5,10,0,0,0,0,0,0,0,0,1
2015-09-06,13,8,12,1,0,0,0,0,0,0,0,1
2015-09-07,30,14,18,0,0,0,0,0,0,0,0,0
2015-09-08,32,21,21,2,1,0,0,0,0,0,0,0
2015-09-09,29,14,16,1,0,0,0,0,0,0,0,1
2015-09-10,25,18,24,0,0,0,0,0,0,0,0,1
2015-09-11,25,13,20,2,0,0,0,0,0,0,0,4
2015-09-12,12,8,13,1,0,0,0,0,0,0,0,0
2015-09-13,22,8,8,0,0,0,0,0,0,0,0,1
2015-09-14,38,15,25,0,0,0,0,0,0,0,0,0
2015-09-15,38,16,23,1,0,0,0,0,0,0,0,2
2015-09-16,36,13,25,0,0,0,0,0,0,0,0,2
2015-09-17,26,15,16,0,0,0,0,0,0,0,0,2
2015-09-18,30,15,25,0,0,0,0,0,0,0,0,2
2015-09-19,11,4,7,0,0,0,0,0,0,0,0,0
2015-09-20,13,6,10,0,0,0,0,0,0,0,0,0
2015-09-21,29,10,18,0,0,0,0,0,0,0,0,1
2015-09-22,27,19,21,1,0,0,0,0,0,0,0,1
2015-09-23,36,12,32,0,0,0,0,0,0,0,0,0
2015-09-24,33,19,22,2,0,0,0,0,0,0,0,2
2015-09-25,23,10,20,0,0,0,0,0,0,0,0,1
2015-09-26,12,8,8,0,0,0,0,0,0,0,0,1
2015-09-27,14,10,9,0,1,0,0,0,0,0,0,0
2015-09-28,24,10,18,0,0,0,0,0,0,0,0,2
2015-09-29,38,10,21,0,0,0,0,0,0,0,0,1
2015-09-30,25,8,18,2,0,0,0,0,0,0,0,1
2015-10-01,32,12,15,3,0,0,0,0,0,0,0,0
2015-10-02,29,7,15,3,0,0,0,0,0,0,0,1
2015-10-03,16,7,18,1,0,0,0,0,1,0,0,1
2015-10-04,21,7,10,0,0,0,0,0,0,0,0,1
2015-10-05,27,15,19,0,0,0,0,0,0,0,0,1
2015-10-06,36,20,25,0,0,0,0,0,0,0,0,1
2015-10-07,42,9,33,1,0,0,0,0,0,0,0,1
2015-10-08,40,11,16,1,0,0,0,0,0,0,0,2
2015-10-09,29,12,25,0,0,0,0,0,0,0,0,3
2015-10-10,22,7,19,1,1,0,0,0,0,0,0,1
2015-10-11,18,8,10,0,0,0,0,0,0,0,0,0
2015-10-12,29,10,27,0,0,0,0,0,0,0,0,0
2015-10-13,36,17,23,3,0,0,0,0,0,0,0,1
2015-10-14,35,17,16,3,0,0,0,0,0,0,0,2
2015-10-15,42,20,23,5,0,0,0,0,0,0,0,0
2015-10-16,37,20,18,3,0,0,0,0,0,0,0,2
2015-10-17,20,8,17,0,0,0,0,0,0,0,0,0
2015-10-18,16,8,17,0,0,0,0,0,0,0,0,0
2015-10-19,36,13,18,0,0,0,0,0,0,0,0,0
2015-10-20,49,20,30,3,0,0,0,0,0,0,0,4
2015-10-21,32,18,23,0,0,0,0,0,0,0,0,1
2015-10-22,40,24,21,2,0,0,0,0,0,0,0,2
2015-10-23,33,10,10,0,0,0,0,0,0,0,0,2
2015-10-24,9,7,13,1,0,0,0,0,0,0,0,1
2015-10-25,5,10,16,0,0,0,0,0,0,0,0,1
2015-10-26,41,12,23,1,1,0,0,0,0,0,0,1
2015-10-27,38,10,21,3,1,0,0,0,0,0,0,1
2015-10-28,29,10,28,3,0,0,0,0,0,0,0,4
2015-10-29,48,16,22,2,0,0,0,0,0,0,0,1
2015-10-30,28,10,18,1,3,0,0,0,0,0,0,0
2015-10-31,31,8,12,1,0,0,0,0,0,0,0,2
2015-11-01,21,13,10,1,0,0,0,0,0,0,0,1
2015-11-02,38,15,28,1,0,0,0,0,0,0,0,2
2015-11-03,35,17,28,2,1,0,0,0,0,0,0,0
2015-11-04,34,15,34,2,0,0,0,0,0,0,0,1
2015-11-05,37,19,26,3,0,0,0,0,0,0,0,1
2015-11-06,40,17,25,1,0,0,0,0,0,0,0,0
2015-11-07,9,5,19,1,0,0,0,0,0,0,0,0
2015-11-08,16,9,15,0,0,0,0,0,0,0,0,2
2015-11-09,33,15,22,4,0,0,0,0,0,0,0,0
2015-11-10,38,24,17,5,0,0,0,0,0,0,0,1
2015-11-11,42,22,26,4,0,0,0,0,0,0,0,2
2015-11-12,37,21,22,0,0,0,0,0,0,0,0,1
2015-11-13,40,22,21,1,0,0,0,0,0,0,0,1
2015-11-14,20,17,19,1,1,0,0,0,0,0,0,1
2015-11-15,22,10,21,0,0,0,0,0,0,0,0,0
2015-11-16,42,22,29,5,0,0,0,0,0,0,0,1
2015-11-17,36,27,29,1,1,0,0,0,0,0,0,1
2015-11-18,39,18,31,1,0,0,0,0,0,0,0,1
2015-11-19,35,19,32,1,0,0,0,0,0,0,0,0
2015-11-20,38,23,16,1,1,0,0,0,1,0,0,0
2015-11-21,11,4,14,0,0,0,0,0,0,0,0,1
2015-11-22,15,12,14,0,0,0,0,0,0,0,0,1
2015-11-23,34,18,30,1,0,0,0,0,0,0,0,2
2015-11-24,33,25,23,3,0,0,0,0,0,0,0,2
2015-11-25,32,19,26,3,0,0,0,0,0,0,0,0
2015-11-26,32,23,16,0,0,0,0,0,0,0,0,3
2015-11-27,16,15,24,0,0,0,0,0,0,0,0,1
2015-11-28,12,4,13,0,0,0,0,0,0,0,0,0
2015-11-29,21,12,13,2,0,0,0,0,0,0,0,0
2015-11-30,37,16,25,0,0,0,0,0,0,0,0,0
2015-12-01,42,20,40,0,0,0,0,0,0,0,0,3
2015-12-02,46,21,25,0,0,0,0,0,0,0,0,0
2015-12-03,43,16,29,4,0,0,0,0,0,0,0,3
2015-12-04,44,18,27,2,0,0,0,0,0,0,0,3
2015-12-05,22,12,12,2,0,0,0,0,0,0,0,0
2015-12-06,23,7,21,0,0,0,0,0,0,0,0,1
2015-12-07,36,18,28,0,0,0,0,0,0,0,0,3
2015-12-08,41,21,33,1,0,0,0,0,0,0,0,2
2015-12-09,32,16,25,4,0,0,0,0,0,0,0,1
2015-12-10,49,17,23,1,0,0,0,0,0,0,0,2
2015-12-11,33,16,35,1,0,0,0,0,0,0,0,0
2015-12-12,21,8,18,0,0,0,0,0,0,0,0,0
2015-12-13,20,12,11,3,1,0,0,0,0,0,0,2
2015-12-14,36,19,17,2,0,0,0,0,0,0,0,0
2015-12-15,35,15,20,4,0,0,0,0,0,0,0,1
2015-12-16,37,13,22,1,0,0,0,0,0,0,0,0
2015-12-17,39,8,22,1,0,0,0,0,0,0,0,4
2015-12-18,26,14,17,2,0,0,0,0,0,0,0,3
2015-12-19,13,9,11,2,0,0,0,0,0,0,0,1
2015-12-20,18,10,6,1,0,0,0,0,0,0,0,1
2015-12-21,29,19,15,1,0,0,0,0,1,0,0,3
2015-12-22,27,10,16,1,1,0,0,0,0,0,0,0
2015-12-23,24,9,17,0,1,0,0,0,0,0,0,1
2015-12-24,16,7,9,1,0,0,0,0,0,0,0,2
2015-12-25,7,2,2,0,0,0,0,0,0,0,0,1
2015-12-26,10,4,9,1,0,0,0,0,1,0,0,0
2015-12-27,17,4,10,0,0,0,0,0,0,0,0,0
2015-12-28,26,7,17,1,0,0,0,0,0,0,0,0
2015-12-29,31,10,14,1,0,0,0,0,1,0,0,1
2015-12-30,27,10,14,0,0,0,0,0,0,0,0,1
2015-12-31,22,8,19,1,0,0,0,0,0,0,0,0
2016-01-01,8,10,10,1,0,0,0,0,0,0,0,0
2016-01-02,13,13,18,0,0,0,0,0,0,0,0,1
2016-01-03,6,12,12,1,0,0,0,0,0,0,0,0
2016-01-04,24,14,28,2,0,0,0,0,0,0,0,0
2016-01-05,31,12,20,1,0,0,0,0,0,0,0,0
2016-01-06,27,9,20,0,0,0,0,0,0,0,0,1
2016-01-07,22,15,28,1,0,0,0,0,0,0,0,1
2016-01-08,35,12,28,0,0,0,0,0,0,0,0,2
2016-01-09,18,8,8,0,0,0,0,0,0,0,0,1
2016-01-10,20,17,16,2,0,0,0,0,0,0,0,0
2016-01-11,19,20,21,1,0,0,0,0,0,0,0,2
2016-01-12,41,21,24,2,1,0,0,0,2,0,0,1
2016-01-13,28,17,23,2,0,0,0,0,0,0,0,0
2016-01-14,44,15,26,2,0,0,0,0,0,0,0,1
2016-01-15,40,22,18,3,0,0,0,0,0,0,0,2
2016-01-16,20,14,19,0,0,0,0,0,0,0,0,0
2016-01-17,19,10,19,0,0,0,0,0,0,0,0,0
2016-01-18,36,17,25,1,0,0,0,0,0,0,0,0
2016-01-19,38,13,24,0,0,0,0,0,0,0,0,1
2016-01-20,38,23,31,0,0,0,0,0,0,0,0,2
2016-01-21,39,21,32,2,0,0,0,0,0,0,0,3
2016-01-22,45,18,31,0,0,0,0,0,0,0,0,3
2016-01-23,18,10,15,1,0,0,0,0,0,0,0,2
2016-01-24,23,12,17,1,0,0,0,0,0,0,0,2
2016-01-25,40,18,24,3,0,0,0,0,0,0,0,0
2016-01-26,36,13,29,3,0,0,0,0,0,0,0,1
2016-01-27,57,28,37,2,0,0,0,0,0,0,0,3
2016-01-28,50,20,28,1,0,0,0,0,0,0,0,0
2016-01-29,45,18,30,2,0,0,0,0,0,0,0,0
2016-01-30,22,6,11,0,0,0,0,0,0,0,0,1
2016-01-31,11,8,13,0,0,0,0,0,0,0,0,2
2016-02-01,39,19,21,5,0,0,0,0,0,0,0,1
2016-02-02,33,22,33,2,0,0,0,0,1,0,0,1
2016-02-03,52,15,27,2,0,0,0,0,0,0,0,2
2016-02-04,45,22,37,0,1,0,0,0,0,0,0,0
2016-02-05,40,16,29,3,0,0,0,0,0,0,0,1
2016-02-06,26,7,25,0,0,0,0,0,0,0,0,0
2016-02-07,26,5,15,0,0,0,0,0,0,0,0,0
2016-02-08,36,18,22,0,0,0,0,0,1,0,0,0
2016-02-09,26,17,26,1,0,0,0,0,2,0,0,1
2016-02-10,36,23,26,1,0,0,0,0,0,0,0,2
2016-02-11,53,14,33,1,0,0,0,0,0,0,0,2
2016-02-12,33,14,27,1,0,0,0,0,0,0,0,0
2016-02-13,23,8,11,0,0,0,0,0,0,0,0,0
2016-02-14,20,13,20,2,0,0,0,0,0,0,0,0
2016-02-15,41,22,36,1,0,0,0,0,0,0,0,2
2016-02-16,52,16,34,1,0,0,0,0,0,0,0,0
2016-02-17,44,18,25,5,0,0,0,0,0,0,0,2
2016-02-18,43,19,29,2,0,0,0,0,0,0,0,0
2016-02-19,38,22,28,0,1,0,0,0,0,0,0,0
2016-02-20,25,9,21,1,0,0,0,0,0,0,0,1
2016-02-21,20,12,15,1,0,0,0,0,0,0,0,1
2016-02-22,37,21,21,3,0,0,0,0,0,0,0,0
2016-02-23,37,18,29,5,1,0,0,0,0,0,0,2
2016-02-24,47,20,35,2,0,0,0,0,0,0,0,1
2016-02-25,46,16,26,2,0,0,0,0,0,0,0,0
2016-02-26,47,19,27,1,0,0,0,0,0,0,0,0
2016-02-27,14,7,21,1,0,0,0,0,0,0,0,1
2016-02-28,20,13,21,0,0,0,0,0,0,0,0,1
2016-02-29,40,23,32,4,1,0,0,0,0,0,0,1
2016-03-01,46,18,35,1,0,0,0,0,0,0,0,1
2016-03-02,35,25,34,2,0,0,0,0,0,0,0,2
2016-03-03,47,21,31,2,0,0,0,0,0,0,0,0
2016-03-04,35,16,30,2,0,0,0,0,0,0,0,1
2016-03-05,20,6,20,0,0,0,0,0,0,0,0,2
2016-03-06,21,11,15,2,1,0,0,0,2,0,0,1
2016-03-07,35,18,32,1,0,0,0,0,0,0,0,1
2016-03-08,31,26,31,2,0,0,0,0,0,0,0,1
2016-03-09,43,15,28,0,0,0,0,0,0,0,0,1
2016-03-10,45,24,26,3,0,0,0,0,0,0,0,1
2016-03-11,39,26,26,4,0,0,0,0,0,0,0,5
2016-03-12,25,10,25,2,0,0,0,0,0,0,0,0
2016-03-13,18,14,19,0,0,0,0,0,0,0,0,1
2016-03-14,35,22,23,1,0,0,0,0,0,0,0,1
2016-03-15,52,21,38,3,1,0,0,0,0,0,0,0
2016-03-16,48,25,25,3,0,0,0,0,0,0,0,0
2016-03-17,45,16,28,3,0,0,0,0,0,0,0,1
2016-03-18,33,11,19,1,0,0,0,0,0,0,0,2
2016-03-19,28,15,14,1,0,0,0,0,0,0,0,0
2016-03-20,23,8,15,1,0,0,0,0,0,0,0,2
2016-03-21,37,14,21,0,0,0,0,0,0,0,0,1
2016-03-22,39,24,33,1,0,0,0,0,0,0,0,0
2016-03-23,46,18,28,5,0,0,0,0,0,0,0,1
2016-03-24,33,21,30,3,0,0,0,0,0,0,0,1
2016-03-25,37,12,30,2,1,0,0,0,0,0,0,2
2016-03-26,22,6,28,0,0,0,0,0,0,0,0,0
2016-03-27,26,19,19,0,0,0,0,0,0,0,0,3
2016-03-28,28,17,27,3,0,0,0,0,0,0,0,1
2016-03-29,49,18,24,1,0,0,0,0,0,0,0,0
2016-03-30,50,14,27,1,0,0,0,0,0,0,0,0
2016-03-31,44,19,26,0,0,0,0,0,0,0,0,2
2016-04-01,39,20,33,3,1,0,0,0,0,0,0,0
2016-04-02,22,9,18,1,0,0,0,0,0,0,0,0
2016-04-03,21,9,22,1,0,0,0,0,0,0,0,0
2016-04-04,48,25,38,1,0,0,0,0,0,0,0,1
2016-04-05,34,21,29,1,0,0,0,0,0,0,0,1
2016-04-06,55,30,32,3,0,0,0,0,0,0,0,3
2016-04-07,44,21,31,1,0,0,0,0,0,0,0,0
2016-04-08,44,20,38,0,0,0,0,0,0,0,0,1
2016-04-09,29,11,27,1,0,0,0,0,0,0,0,0
2016-04-10,25,11,24,0,0,0,0,0,0,0,0,0
2016-04-11,41,14,20,4,0,0,0,0,0,0,0,2
2016-04-12,49,19,32,2,0,0,0,0,0,0,0,1
2016-04-13,55,15,30,1,0,0,0,0,0,0,0,2
2016-04-14,46,24,26,4,0,0,0,0,0,0,0,7
2016-04-15,37,16,26,1,0,0,0,0,0,0,0,1
2016-04-16,19,14,17,2,0,0,0,0,0,0,0,1
2016-04-17,24,11,13,0,0,0,0,0,0,0,0,0
2016-04-18,42,17,24,1,0,0,0,0,1,0,0,2
2016-04-19,59,24,35,1,0,0,0,0,0,0,0,2
2016-04-20,56,15,39,1,1,0,0,0,0,0,0,1
2016-04-21,52,30,40,4,1,0,0,0,0,0,0,3
2016-04-22,39,20,30,2,0,0,0,0,0,0,0,1
2016-04-23,29,16,20,2,0,0,0,0,0,0,0,0
2016-04-24,26,9,11,2,0,0,0,0,0,0,0,1
2016-04-25,40,12,23,0,0,0,0,0,0,0,0,0
2016-04-26,50,25,33,3,0,0,0,0,0,0,0,0
2016-04-27,43,11,34,1,0,0,0,0,0,0,0,1
2016-04-28,54,23,28,2,0,0,0,0,0,0,0,1
2016-04-29,53,21,26,3,0,0,0,0,0,0,0,0
2016-04-30,20,14,21,0,0,0,0,0,0,0,0,3
2016-05-01,22,10,26,1,0,0,0,0,0,0,0,1
2016-05-02,46,11,21,2,0,0,0,0,0,1,0,2
2016-05-03,52,11,30,1,0,0,0,0,0,0,0,1
2016-05-04,47,25,30,1,0,0,0,0,0,0,0,0
2016-05-05,40,17,22,3,0,0,0,0,0,0,0,5
2016-05-06,46,6,25,3,0,0,0,0,0,0,0,1
2016-05-07,26,12,18,0,1,0,0,0,0,0,0,1
2016-05-08,21,7,14,0,0,0,0,0,0,0,0,1
2016-05-09,48,12,24,2,0,0,0,0,0,0,0,2
2016-05-10,43,17,35,3,0,0,0,0,0,0,0,1
2016-05-11,55,25,22,3,0,0,0,0,0,0,0,3
2016-05-12,45,14,29,1,0,0,0,0,0,0,0,3
2016-05-13,42,18,28,2,0,0,0,0,0,0,0,2
2016-05-14,26,10,19,1,0,0,0,0,0,0,0,1
2016-05-15,25,13,9,1,0,0,0,0,0,0,0,0
2016-05-16,45,14,19,1,1,0,0,0,0,0,0,1
2016-05-17,51,19,27,3,0,0,0,0,0,0,0,3
2016-05-18,46,16,24,3,0,0,0,0,0,0,0,1
2016-05-19,50,19,26,1,0,0,0,0,0,0,0,2
2016-05-20,51,12,23,1,0,0,0,0,0,0,0,1
2016-05-21,21,15,22,1,0,0,0,0,0,0,0,1
2016-05-22,26,11,19,4,0,0,0,0,0,0,0,3
2016-05-23,35,17,18,1,0,0,0,0,0,0,0,1
2016-05-24,66,25,31,2,0,0,0,0,0,0,0,1
2016-05-25,64,22,18,1,0,0,0,0,0,0,0,1
2016-05-26,57,25,17,3,0,0,0,0,0,0,0,2
2016-05-27,47,17,21,2,0,0,0,0,0,0,0,1
2016-05-28,23,6,11,1,0,0,0,0,0,0,0,0
2016-05-29,20,14,12,0,0,0,0,0,0,0,0,1
2016-05-30,45,24,24,0,0,0,0,0,0,0,0,3
2016-05-31,48,18,26,1,0,0,0,0,0,0,0,1
2016-06-01,48,21,28,1,0,0,0,0,0,0,0,3
2016-06-02,46,21,26,2,0,0,0,0,0,0,0,0
2016-06-03,37,18,31,4,0,0,0,0,1,0,0,0
2016-06-04,21,7,20,0,0,0,0,0,0,0,0,0
2016-06-05,17,9,10,1,0,0,0,0,0,0,0,1
2016-06-06,39,16,28,3,1,0,0,0,0,0,0,2
2016-06-07,40,16,27,1,0,0,0,0,0,0,0,0
2016-06-08,48,14,19,1,0,0,0,0,0,0,0,0
2016-06-09,56,22,29,0,1,0,0,0,0,0,0,2
2016-06-10,36,13,30,1,1,0,0,0,1,0,0,0
2016-06-11,22,10,16,1,0,0,0,0,0,0,0,2
2016-06-12,10,7,15,0,0,0,0,0,0,0,0,3
2016-06-13,51,21,23,1,0,0,0,0,0,0,0,1
2016-06-14,55,19,28,1,0,0,0,0,1,0,0,1
2016-06-15,53,18,25,1,1,0,0,0,0,0,0,2
2016-06-16,63,25,40,5,0,0,0,0,2,0,0,0
2016-06-17,58,16,36,0,0,0,0,0,0,0,0,1
2016-06-18,24,8,15,2,0,0,0,0,0,0,0,0
2016-06-19,28,8,14,1,0,0,0,0,0,0,0,2
2016-06-20,51,25,26,4,0,0,0,0,1,0,0,0
2016-06-21,54,21,34,1,1,0,0,0,0,0,0,0
2016-06-22,62,27,34,2,0,0,0,0,0,0,0,1
2016-06-23,62,21,24,1,0,0,0,0,0,0,0,4
2016-06-24,57,17,25,0,0,0,0,0,0,0,0,1
2016-06-25,17,9,10,1,0,0,0,0,0,0,0,2
2016-06-26,25,8,10,1,0,0,0,0,0,0,0,1
2016-06-27,43,20,32,0,0,0,0,0,0,0,0,0
2016-06-28,47,21,38,2,0,0,0,0,0,0,0,4
2016-06-29,56,19,36,1,0,0,0,0,0,0,0,3
2016-06-30,59,18,40,1,0,0,0,0,0,0,0,2
2016-07-01,64,27,29,3,0,0,0,0,0,0,0,3
2016-07-02,17,8,13,0,0,0,0,0,0,0,0,0
2016-07-03,16,7,14,0,0,0,0,0,0,0,0,1
2016-07-04,42,16,34,0,0,0,0,0,0,0,0,0
2016-07-05,56,22,27,1,0,0,0,0,0,0,0,1
2016-07-06,66,18,28,1,0,0,0,0,0,0,0,2
2016-07-07,68,30,27,3,2,0,0,0,1,0,0,1
2016-07-08,50,15,40,0,0,0,0,0,1,0,0,0
2016-07-09,24,5,12,0,0,0,0,0,0,0,0,0
2016-07-10,26,5,5,1,0,0,0,0,0,0,0,1
2016-07-11,65,19,30,1,1,0,0,0,1,0,0,3
2016-07-12,57,31,25,1,0,0,0,0,0,0,0,2
2016-07-13,76,28,35,1,1,0,0,0,0,0,0,2
2016-07-14,60,14,28,2,0,0,0,0,0,0,0,2
2016-07-15,49,12,26,2,0,0,0,0,0,0,0,2
2016-07-16,18,8,12,0,0,0,0,0,0,0,0,0
2016-07-17,28,7,14,0,0,0,0,0,0,0,0,1
2016-07-18,55,15,34,2,0,0,0,0,0,0,0,3
2016-07-19,63,18,30,1,0,0,0,0,0,0,0,1
2016-07-20,59,18,27,2,1,0,0,0,0,0,0,2
2016-07-21,54,17,42,1,0,0,0,0,0,0,0,0
2016-07-22,57,21,25,1,0,0,0,0,0,0,0,1
2016-07-23,25,10,21,0,0,0,0,0,0,0,0,0
2016-07-24,26,5,17,1,0,0,0,0,0,0,0,1
2016-07-25,77,18,30,2,0,0,0,0,0,0,0,3
2016-07-26,54,31,35,2,0,0,0,0,0,0,0,1
2016-07-27,61,21,36,2,0,0,0,0,0,0,0,0
2016-07-28,60,9,32,2,0,0,0,0,0,0,0,0
2016-07-29,50,19,30,2,0,0,0,0,0,0,0,5
2016-07-30,25,9,16,1,0,0,0,0,0,0,0,1
2016-07-31,23,11,15,1,0,0,0,0,0,0,0,0
2016-08-01,58,15,19,3,0,0,0,0,0,0,0,2
2016-08-02,63,19,19,3,0,0,0,0,0,0,0,3
2016-08-03,63,20,29,3,0,0,0,0,0,0,0,3
2016-08-04,53,21,36,2,0,0,0,0,0,0,0,0
2016-08-05,44,20,27,3,0,0,0,0,0,0,0,4
2016-08-06,21,8,12,3,0,0,0,0,0,0,0,0
2016-08-07,30,6,21,0,0,0,0,0,0,0,0,0
2016-08-08,48,12,23,4,0,0,0,0,0,0,0,1
2016-08-09,63,13,25,2,0,0,0,0,0,0,0,1
2016-08-10,58,16,31,2,1,0,0,0,1,0,0,0
2016-08-11,58,23,26,3,1,0,0,0,0,1,0,1
2016-08-12,43,15,29,3,0,0,0,0,0,0,0,0
2016-08-13,21,5,15,0,0,0,0,0,0,0,0,0
2016-08-14,30,15,7,1,0,0,0,0,0,0,0,0
2016-08-15,42,14,36,3,1,0,0,0,0,0,0,1
2016-08-16,56,20,25,1,0,0,0,0,0,0,0,4
2016-08-17,50,22,26,2,0,0,0,0,0,0,0,2
2016-08-18,55,26,29,3,1,0,0,0,1,0,0,4
2016-08-19,40,14,30,1,0,0,0,0,0,1,0,4
2016-08-20,29,6,15,1,0,0,0,0,0,0,0,2
2016-08-21,21,7,9,1,0,0,0,0,0,0,0,1
2016-08-22,49,20,26,3,1,0,0,0,0,0,0,1
2016-08-23,52,21,29,1,2,0,0,0,0,0,0,5
2016-08-24,62,14,30,4,0,0,0,0,0,0,0,2
